   27   50
    1
     -0.440000      0.008600      0.010000
     -0.420000      0.008600      0.010000
     -0.400000      0.008600      0.010000
     -0.380000      0.008600      0.010000
     -0.360000      0.008600      0.010000
     -0.340000      0.008600      0.010000
     -0.320000      0.008600      0.010000
     -0.300000      0.008600      0.010000
     -0.280000      0.008600      0.010000
     -0.260000      0.008600      0.010000
     -0.240000      0.008600      0.010000
     -0.220000      0.008600      0.010000
     -0.200000      0.008600      0.010000
     -0.180000      0.008600      0.010000
     -0.160000      0.008600      0.010000
     -0.140000      0.008600      0.010000
     -0.120000      0.008600      0.010000
     -0.100000      0.008600      0.010000
     -0.080000      0.008600      0.010000
     -0.060000      0.008600      0.010000
     -0.040000      0.008600      0.010000
     -0.020000      0.008600      0.010000
      0.000000      0.008600      0.010000
      0.067619      0.008600      0.077500
      0.135238      0.018200      0.124700
      0.202857      0.023700      0.157800
      0.270476      0.027600      0.184500
      0.338095      0.030700      0.207300
      0.405714      0.033100      0.227300
      0.473333      0.034900      0.245400
      0.540952      0.036200      0.261800
      0.608571      0.037200      0.276900
      0.676190      0.037700      0.291000
      0.743810      0.037900      0.304100
      0.811429      0.037700      0.316300
      0.879048      0.037100      0.327900
      0.946667      0.036100      0.338800
      1.014286      0.034600      0.349100
      1.081905      0.032700      0.358900
      1.149524      0.030000      0.368200
      1.217143      0.026600      0.377100
      1.284762      0.022000      0.385600
      1.352381      0.015000      0.393700
      1.420000      0.015000      0.401500
      1.440000      0.015000      0.409000
      1.460000      0.015000      0.416100
      1.480000      0.015000      0.423000
      1.500000      0.015000      0.429500
      1.520000      0.015000      0.435900
      1.540000      0.015000      0.442000
    2
     -0.440000    100.000000   1000.000000
     -0.420000    100.000000   1000.000000
     -0.400000    100.000000   1000.000000
     -0.380000    100.000000   1000.000000
     -0.360000    100.000000   1000.000000
     -0.340000    100.000000   1000.000000
     -0.320000    100.000000   1000.000000
     -0.300000    100.000000   1000.000000
     -0.280000    100.000000   1000.000000
     -0.260000    100.000000   1000.000000
     -0.240000    100.000000   1000.000000
     -0.220000    100.000000   1000.000000
     -0.200000    100.000000   1000.000000
     -0.180000    100.000000   1000.000000
     -0.160000    100.000000   1000.000000
     -0.140000    100.000000   1000.000000
     -0.120000    100.000000   1000.000000
     -0.100000    100.000000   1000.000000
     -0.080000    100.000000   1000.000000
     -0.060000    100.000000   1000.000000
     -0.040000    100.000000   1000.000000
     -0.020000    100.000000   1000.000000
      0.000000    100.000000   1000.000000
      0.067619    100.000000   1000.000000
      0.135238    100.000000   1000.000000
      0.202857    100.000000   1000.000000
      0.270476    100.000000   1000.000000
      0.338095    100.000000   1000.000000
      0.405714    100.000000   1000.000000
      0.473333    100.000000   1000.000000
      0.540952    100.000000   1000.000000
      0.608571    100.000000   1000.000000
      0.676190    100.000000   1000.000000
      0.743810    100.000000   1000.000000
      0.811429    100.000000   1000.000000
      0.879048    100.000000   1000.000000
      0.946667    100.000000   1000.000000
      1.014286    100.000000   1000.000000
      1.081905    100.000000   1000.000000
      1.149524    100.000000   1000.000000
      1.217143    100.000000   1000.000000
      1.284762    100.000000   1000.000000
      1.352381    100.000000   1000.000000
      1.420000    100.000000   1000.000000
      1.440000    100.000000   1000.000000
      1.460000    100.000000   1000.000000
      1.480000    100.000000   1000.000000
      1.500000    100.000000   1000.000000
      1.520000    100.000000   1000.000000
      1.540000    100.000000   1000.000000
    3
     -0.440000    100.000000   1000.000000
     -0.420000    100.000000   1000.000000
     -0.400000    100.000000   1000.000000
     -0.380000    100.000000   1000.000000
     -0.360000    100.000000   1000.000000
     -0.340000    100.000000   1000.000000
     -0.320000    100.000000   1000.000000
     -0.300000    100.000000   1000.000000
     -0.280000    100.000000   1000.000000
     -0.260000    100.000000   1000.000000
     -0.240000    100.000000   1000.000000
     -0.220000    100.000000   1000.000000
     -0.200000    100.000000   1000.000000
     -0.180000    100.000000   1000.000000
     -0.160000    100.000000   1000.000000
     -0.140000    100.000000   1000.000000
     -0.120000    100.000000   1000.000000
     -0.100000    100.000000   1000.000000
     -0.080000    100.000000   1000.000000
     -0.060000    100.000000   1000.000000
     -0.040000    100.000000   1000.000000
     -0.020000    100.000000   1000.000000
      0.000000    100.000000   1000.000000
      0.067619    100.000000   1000.000000
      0.135238    100.000000   1000.000000
      0.202857    100.000000   1000.000000
      0.270476    100.000000   1000.000000
      0.338095    100.000000   1000.000000
      0.405714    100.000000   1000.000000
      0.473333    100.000000   1000.000000
      0.540952    100.000000   1000.000000
      0.608571    100.000000   1000.000000
      0.676190    100.000000   1000.000000
      0.743810    100.000000   1000.000000
      0.811429    100.000000   1000.000000
      0.879048    100.000000   1000.000000
      0.946667    100.000000   1000.000000
      1.014286    100.000000   1000.000000
      1.081905    100.000000   1000.000000
      1.149524    100.000000   1000.000000
      1.217143    100.000000   1000.000000
      1.284762    100.000000   1000.000000
      1.352381    100.000000   1000.000000
      1.420000    100.000000   1000.000000
      1.440000    100.000000   1000.000000
      1.460000    100.000000   1000.000000
      1.480000    100.000000   1000.000000
      1.500000    100.000000   1000.000000
      1.520000    100.000000   1000.000000
      1.540000    100.000000   1000.000000
    4
     -0.440000    100.000000   1000.000000
     -0.420000    100.000000   1000.000000
     -0.400000    100.000000   1000.000000
     -0.380000    100.000000   1000.000000
     -0.360000    100.000000   1000.000000
     -0.340000    100.000000   1000.000000
     -0.320000    100.000000   1000.000000
     -0.300000    100.000000   1000.000000
     -0.280000    100.000000   1000.000000
     -0.260000    100.000000   1000.000000
     -0.240000    100.000000   1000.000000
     -0.220000    100.000000   1000.000000
     -0.200000    100.000000   1000.000000
     -0.180000    100.000000   1000.000000
     -0.160000    100.000000   1000.000000
     -0.140000    100.000000   1000.000000
     -0.120000    100.000000   1000.000000
     -0.100000    100.000000   1000.000000
     -0.080000    100.000000   1000.000000
     -0.060000    100.000000   1000.000000
     -0.040000    100.000000   1000.000000
     -0.020000    100.000000   1000.000000
      0.000000    100.000000   1000.000000
      0.067619    100.000000   1000.000000
      0.135238    100.000000   1000.000000
      0.202857    100.000000   1000.000000
      0.270476    100.000000   1000.000000
      0.338095    100.000000   1000.000000
      0.405714    100.000000   1000.000000
      0.473333    100.000000   1000.000000
      0.540952    100.000000   1000.000000
      0.608571    100.000000   1000.000000
      0.676190    100.000000   1000.000000
      0.743810    100.000000   1000.000000
      0.811429    100.000000   1000.000000
      0.879048    100.000000   1000.000000
      0.946667    100.000000   1000.000000
      1.014286    100.000000   1000.000000
      1.081905    100.000000   1000.000000
      1.149524    100.000000   1000.000000
      1.217143    100.000000   1000.000000
      1.284762    100.000000   1000.000000
      1.352381    100.000000   1000.000000
      1.420000    100.000000   1000.000000
      1.440000    100.000000   1000.000000
      1.460000    100.000000   1000.000000
      1.480000    100.000000   1000.000000
      1.500000    100.000000   1000.000000
      1.520000    100.000000   1000.000000
      1.540000    100.000000   1000.000000
    5
     -0.440000    100.000000   1000.000000
     -0.420000    100.000000   1000.000000
     -0.400000    100.000000   1000.000000
     -0.380000    100.000000   1000.000000
     -0.360000    100.000000   1000.000000
     -0.340000    100.000000   1000.000000
     -0.320000    100.000000   1000.000000
     -0.300000    100.000000   1000.000000
     -0.280000    100.000000   1000.000000
     -0.260000    100.000000   1000.000000
     -0.240000    100.000000   1000.000000
     -0.220000    100.000000   1000.000000
     -0.200000    100.000000   1000.000000
     -0.180000    100.000000   1000.000000
     -0.160000    100.000000   1000.000000
     -0.140000    100.000000   1000.000000
     -0.120000    100.000000   1000.000000
     -0.100000    100.000000   1000.000000
     -0.080000    100.000000   1000.000000
     -0.060000    100.000000   1000.000000
     -0.040000    100.000000   1000.000000
     -0.020000    100.000000   1000.000000
      0.000000    100.000000   1000.000000
      0.067619    100.000000   1000.000000
      0.135238    100.000000   1000.000000
      0.202857    100.000000   1000.000000
      0.270476    100.000000   1000.000000
      0.338095    100.000000   1000.000000
      0.405714    100.000000   1000.000000
      0.473333    100.000000   1000.000000
      0.540952    100.000000   1000.000000
      0.608571    100.000000   1000.000000
      0.676190    100.000000   1000.000000
      0.743810    100.000000   1000.000000
      0.811429    100.000000   1000.000000
      0.879048    100.000000   1000.000000
      0.946667    100.000000   1000.000000
      1.014286    100.000000   1000.000000
      1.081905    100.000000   1000.000000
      1.149524    100.000000   1000.000000
      1.217143    100.000000   1000.000000
      1.284762    100.000000   1000.000000
      1.352381    100.000000   1000.000000
      1.420000    100.000000   1000.000000
      1.440000    100.000000   1000.000000
      1.460000    100.000000   1000.000000
      1.480000    100.000000   1000.000000
      1.500000    100.000000   1000.000000
      1.520000    100.000000   1000.000000
      1.540000    100.000000   1000.000000
    6
     -0.440000    100.000000   1000.000000
     -0.420000    100.000000   1000.000000
     -0.400000    100.000000   1000.000000
     -0.380000    100.000000   1000.000000
     -0.360000    100.000000   1000.000000
     -0.340000    100.000000   1000.000000
     -0.320000    100.000000   1000.000000
     -0.300000    100.000000   1000.000000
     -0.280000    100.000000   1000.000000
     -0.260000    100.000000   1000.000000
     -0.240000    100.000000   1000.000000
     -0.220000    100.000000   1000.000000
     -0.200000    100.000000   1000.000000
     -0.180000    100.000000   1000.000000
     -0.160000    100.000000   1000.000000
     -0.140000    100.000000   1000.000000
     -0.120000    100.000000   1000.000000
     -0.100000    100.000000   1000.000000
     -0.080000    100.000000   1000.000000
     -0.060000    100.000000   1000.000000
     -0.040000    100.000000   1000.000000
